"Date/Time","Lat","Lon"
"2019-12-24 23:12:24",34.18326,-118.41373
"2019-12-24 23:12:24",34.08366,-118.24585
"2019-12-24 23:12:24",33.8087,-117.41678
"2019-12-24 23:12:24",38.90766,-76.9577
"2019-12-24 23:12:22",32.90898,-117.25765
"2019-12-24 23:12:21",33.75135,-112.07428
"2019-12-24 23:12:01",26.08809,-80.12718
"2019-12-24 23:11:42",33.72908,-112.07854
"2019-12-24 23:11:42",26.24215,-80.15562
"2019-12-24 23:11:42",36.21131,-115.18745
"2019-12-24 23:11:42",32.89513,-117.25626
"2019-12-24 23:11:42",34.14248,-117.58232
"2019-12-24 23:11:42",34.18831,-118.40582
"2019-12-24 23:11:42",36.77866,-119.75057
"2019-12-24 23:11:42",38.89609,-76.95517
"2019-12-24 23:11:41",34.09472,-118.25775
"2019-12-24 23:11:41",38.63338,-121.41761
"2019-12-24 23:11:40",33.81531,-117.43532
"2019-12-24 23:11:11",26.10114,-80.14589
"2019-12-24 23:10:41",38.78076,-122.77564
"2019-12-24 23:10:33",36.77916,-119.73023
"2019-12-24 23:10:33",32.87398,-117.25406
"2019-12-24 23:10:33",36.2113,-115.18742
"2019-12-24 23:10:33",34.14998,-117.55726
"2019-12-24 23:10:33",38.63823,-121.41946
"2019-12-24 23:10:33",38.77755,-122.77228
"2019-12-24 23:10:32",34.09547,-118.2838
"2019-12-24 23:10:32",33.81848,-117.46565
"2019-12-24 23:10:31",26.24492,-80.16273
"2019-12-24 23:10:31",34.18475,-118.41414
"2019-12-24 23:10:31",38.8764,-76.95177
"2019-12-24 23:10:31",33.69228,-112.07497
"2019-12-24 23:10:25",26.12178,-80.16356
"2019-12-24 23:09:30",34.12633,-117.55685
"2019-12-24 23:09:29",38.65704,-121.38627
"2019-12-24 23:09:29",33.80008,-117.47883
"2019-12-24 23:09:29",38.74706,-122.7511
"2019-12-24 23:09:29",34.09123,-118.30461
"2019-12-24 23:09:29",34.18547,-118.40241
"2019-12-24 23:09:28",36.21131,-115.18745
"2019-12-24 23:09:27",38.85896,-76.95899
"2019-12-24 23:09:27",32.85507,-117.26048
"2019-12-24 23:09:25",26.24867,-80.15239
"2019-12-24 23:09:25",26.15263,-80.17019
"2019-12-24 23:08:57",33.68683,-112.07394
"2019-12-24 23:08:45",32.85049,-117.27586
"2019-12-24 23:08:45",34.09127,-118.32144
"2019-12-24 23:08:45",38.84789,-76.96418
"2019-12-24 23:08:45",33.79036,-117.4914
"2019-12-24 23:08:45",26.24378,-80.16079
"2019-12-24 23:08:45",34.12889,-117.56098
