Date/Time,Lat,Lon
"2019-12-23 23:38:42",34.04109,-118.31849
"2019-12-23 23:38:42",38.76256,-121.36029
"2019-12-23 23:38:42",38.88446,-76.92531
"2019-12-23 23:38:42",32.6992,-96.82421
"2019-12-23 23:38:42",32.7865,-116.91381
"2019-12-23 23:38:41",33.6189,-112.42932
"2019-12-23 23:38:40",33.95407,-118.20269
"2019-12-23 23:38:34",40.04475,-82.97009
"2019-12-23 23:38:27",35.48227,-97.83365
"2019-12-23 23:37:30",38.79167,-121.34471
"2019-12-23 23:37:29",33.9303,-118.18296
"2019-12-23 23:37:29",34.03839,-118.34496
"2019-12-23 23:37:29",33.62224,-112.43845
"2019-12-23 23:37:29",33.67868,-111.97317
"2019-12-23 23:37:29",34.19572,-118.56546
"2019-12-23 23:37:29",38.86572,-76.94757
"2019-12-23 23:37:29",35.48433,-97.82484
"2019-12-23 23:37:29",32.79117,-116.93969
"2019-12-23 23:37:28",32.7096,-96.81752
"2019-12-23 23:37:25",40.054,-82.9502
"2019-12-23 23:36:39",38.79384,-121.33618
"2019-12-23 23:36:39",34.03862,-118.34335
"2019-12-23 23:36:39",38.85114,-76.96054
"2019-12-23 23:36:39",32.7171,-96.81915
"2019-12-23 23:36:39",32.80722,-116.95552
"2019-12-23 23:36:39",33.61867,-112.42982
"2019-12-23 23:36:39",33.66313,-111.97918
"2019-12-23 23:36:39",40.05518,-82.9351
"2019-12-23 23:36:37",34.19092,-118.52695
"2019-12-23 23:36:28",33.92262,-118.15297
"2019-12-23 23:35:41",34.05808,-118.33094
"2019-12-23 23:35:40",38.79021,-121.35254
"2019-12-23 23:35:40",32.7155,-96.82916
"2019-12-23 23:35:40",38.86451,-76.94525
"2019-12-23 23:35:39",33.92921,-118.12943
"2019-12-23 23:35:39",40.05959,-82.9231
"2019-12-23 23:35:38",33.63611,-111.99889
"2019-12-23 23:35:38",34.18079,-118.48349
"2019-12-23 23:35:38",33.62453,-112.43638
"2019-12-23 23:34:20",38.87137,-76.93988
"2019-12-23 23:34:20",38.79631,-121.38806
"2019-12-23 23:34:20",34.05976,-118.30782
"2019-12-23 23:34:20",33.60215,-112.02736
"2019-12-23 23:34:19",34.16418,-118.44933
"2019-12-23 23:34:19",40.03441,-82.9549
"2019-12-23 23:34:18",32.69225,-96.83762
"2019-12-23 23:34:18",33.93507,-118.08806
"2019-12-23 23:34:03",33.62287,-112.42956
"2019-12-23 23:33:27",38.79007,-121.37039
"2019-12-23 23:33:26",38.85515,-76.96002
"2019-12-23 23:33:26",33.58711,-112.04985
"2019-12-23 23:33:25",34.15701,-118.42014
"2019-12-23 23:33:25",34.04328,-118.29598
"2019-12-23 23:33:24",40.00923,-82.97058
"2019-12-23 23:33:23",33.62613,-101.82
"2019-12-23 23:33:23",33.94913,-118.0648
"2019-12-23 23:33:20",33.62277,-112.43711
"2019-12-23 23:33:04",32.67413,-96.8562
"2019-12-23 23:32:37",33.57361,-112.07274
"2019-12-23 23:32:37",34.04928,-118.30381
"2019-12-23 23:32:37",38.78672,-121.37079
"2019-12-23 23:32:37",39.98553,-82.97818
"2019-12-23 23:32:37",38.8403,-76.97907
"2019-12-23 23:32:36",33.62691,-101.81995
"2019-12-23 23:32:35",34.15709,-118.39013
"2019-12-23 23:32:35",33.96707,-118.0485
"2019-12-23 23:32:30",33.61649,-112.43202
"2019-12-23 23:31:46",38.82527,-76.99286
"2019-12-23 23:31:46",33.55907,-112.10091
"2019-12-23 23:31:45",38.7857,-121.36969
"2019-12-23 23:31:45",33.6319,-101.82028
"2019-12-23 23:31:45",34.06511,-118.29157
"2019-12-23 23:31:44",33.6227,-112.42909
"2019-12-23 23:31:43",34.1586,-118.36771
"2019-12-23 23:31:36",39.95631,-82.98389
"2019-12-23 23:30:23",33.61733,-112.43437
"2019-12-23 23:30:22",33.59796,-101.82822
"2019-12-23 23:30:22",34.09318,-118.27869
"2019-12-23 23:30:22",38.81799,-76.99201
"2019-12-23 23:30:21",38.79112,-121.39481
"2019-12-23 23:30:20",34.1422,-118.37276
"2019-12-23 23:30:19",33.53471,-112.1458
"2019-12-23 23:30:19",39.92301,-82.98486
"2019-12-23 23:30:16",33.70312,-112.0709
"2019-12-23 23:29:44",33.97293,-118.10073
"2019-12-23 23:29:44",33.97293,-118.10073
